STATION_ID,MMP_SITE_NAME,LONGITUDE,LATITUDE,LOGGER_SERIAL,SAMPLE_DAY,CHL_QA_AVG,NTU_QA_AVG
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-07-17,0.735,4.401
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-07-18,0.849,4.543
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-07-19,0.889,4.851
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-07-20,0.854,3.689
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-07-21,0.767,3.273
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-07-22,0.712,2.632
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-07-23,0.7,2.29
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-07-24,0.692,2.036
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-07-25,0.709,1.977
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-07-26,0.773,1.885
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-07-27,0.649,1.614
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-07-28,0.63,5.168
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-07-29,0.431,2.125
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-07-30,0.409,1.815
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-07-31,0.475,1.962
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-01,0.514,2.224
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-02,0.57,2.767
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-03,0.682,4.096
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-04,0.733,4.702
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-05,0.717,7.011
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-06,0.608,7.014
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-07,0.571,4.671
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-08,0.568,2.776
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-09,0.537,1.419
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-10,0.479,0.99
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-11,0.425,0.84
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-12,0.471,0.982
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-13,0.483,1.706
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-14,0.497,3.151
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-15,0.588,7.581
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-16,0.645,10.972
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-17,0.71,10.668
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-18,0.766,9.81
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-19,0.778,8.588
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-20,0.704,5.583
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-21,0.668,5.303
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-22,0.651,3.689
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-23,0.656,3.306
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-24,0.682,2.557
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-25,0.798,2.236
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-26,0.869,2.642
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-27,0.984,4.364
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-28,0.776,2.789
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-29,0.575,3.141
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-30,0.524,4.561
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-08-31,0.489,3.639
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-01,0.615,3.88
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-02,0.769,4.161
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-03,0.823,3.741
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-04,0.918,5.449
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-05,0.918,5.53
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-06,0.783,6.704
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-07,0.663,5.355
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-08,0.627,4.811
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-09,0.671,2.849
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-10,0.705,1.999
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-11,0.706,1.654
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-12,0.674,1.696
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-13,0.696,2.265
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-14,0.713,2.786
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-15,0.778,4.283
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-16,0.855,6.203
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-17,0.825,5.594
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-18,0.836,6.066
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-19,0.864,5.846
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-20,0.879,5.071
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,843,2016-09-21,0.788,4.592
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-09-21,0.9,3.607
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-09-22,0.81,2.637
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-09-23,0.832,2.118
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-09-24,0.769,2.036
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-09-25,0.691,3.284
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-09-26,0.713,4.565
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-09-27,0.587,3.248
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-09-28,0.603,3.715
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-09-29,0.656,4.946
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-09-30,0.626,3.886
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-01,0.726,4.903
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-02,0.701,3.884
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-03,0.655,3.45
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-04,0.724,4.437
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-05,0.71,3.012
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-06,0.59,2.32
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-07,0.483,1.807
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-08,0.405,1.281
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-09,0.407,1.066
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-10,0.375,1.045
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-11,0.347,1.12
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-12,0.397,1.803
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-13,0.369,1.77
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-14,0.505,5.39
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-15,0.697,12.931
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-16,0.673,10.041
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-17,0.626,7.493
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-18,0.651,6.999
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-19,0.677,6.34
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-20,0.731,5.89
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-21,0.727,4.354
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-22,0.657,2.435
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-23,0.646,2.383
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-24,0.687,4.927
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-25,0.673,3.468
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-26,0.649,3.913
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-27,0.638,3.448
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-28,0.575,3.251
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-29,0.546,3.048
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-30,0.559,3.693
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-10-31,0.528,2.738
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-01,0.555,2.733
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-02,0.58,2.053
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-03,0.557,1.529
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-04,0.575,2.719
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-05,0.49,1.148
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-06,0.424,0.637
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-07,0.399,0.635
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-08,0.318,0.565
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-09,0.299,0.516
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-10,0.361,0.941
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-11,0.423,1.584
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-12,0.453,2.414
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-13,0.501,2.561
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-14,0.617,4.41
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-15,0.625,4.653
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-16,0.66,6.788
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-17,0.645,7.769
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-18,0.6,7.275
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-19,0.574,4.64
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-20,0.551,3.46
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-21,0.514,3.402
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-22,0.554,2.999
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-23,0.479,2.239
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-24,0.494,1.945
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-25,0.563,1.807
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-26,0.58,1.914
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-27,0.563,2.742
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-28,0.5,2.401
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-29,0.453,1.751
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-11-30,0.415,1.339
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-01,0.467,1.33
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-02,0.452,1.12
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-03,0.458,0.994
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-04,0.376,0.874
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-05,0.329,0.786
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-06,0.318,0.601
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-07,0.352,0.605
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-08,0.359,0.627
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-09,0.38,0.73
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-10,0.457,0.964
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-11,0.628,4.985
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-12,0.782,10.817
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-13,0.756,9.605
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-14,0.705,8.428
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-15,0.68,6.434
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-16,0.645,5.108
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-17,0.626,3.111
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-18,0.669,2.441
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-19,0.707,2.784
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-20,0.623,1.907
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-21,0.501,1.33
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-22,0.462,1.06
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-23,0.526,1.934
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-24,0.524,1.779
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-25,0.452,1.687
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-26,0.456,2.725
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-27,0.433,2.657
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-28,0.433,2.658
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-29,0.541,3.05
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-30,0.634,2.043
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2016-12-31,0.73,1.6
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-01,0.802,1.44
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-02,0.769,1.328
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-03,0.721,1.21
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-04,0.847,3.482
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-05,0.878,3.691
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-06,0.863,9.104
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-07,0.96,13.274
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-08,1.019,17.93
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-09,1.009,9.106
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-10,1.16,6.048
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-11,1.227,4.196
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-12,1.098,3.504
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-13,1.057,4.703
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-14,1.459,5.896
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-15,1.374,6.419
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-16,1.559,7.318
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-17,1.36,4.852
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-18,1.818,2.095
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-19,1.432,2.66
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-20,1.804,5.071
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-21,2.589,5.493
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-22,1.887,3.719
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-23,1.773,3.478
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-24,0.976,2.628
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-25,0.775,2.173
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-26,1.352,2.637
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-27,0.746,2.424
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-28,1.234,5.041
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-29,0.806,9.093
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-30,0.715,7.475
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-01-31,0.82,5.508
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-01,0.778,3.225
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-02,0.754,2.173
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-03,0.811,3.22
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-04,0.694,2.909
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-05,0.624,2.451
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-06,0.691,2.356
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-07,0.714,4.451
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-08,0.825,8.707
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-09,0.916,13.493
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-10,0.818,9.238
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-11,0.776,3.298
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-12,0.68,4.152
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-13,0.721,5.26
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-14,0.759,5.318
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-15,0.82,5.648
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-16,0.838,3.678
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,826,2017-02-17,0.601,1.564
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-02-17,0.806,1.542
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-02-18,0.85,1.679
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-02-19,0.989,1.604
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-02-20,0.979,1.601
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-02-21,0.923,1.686
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-02-22,1.079,2.768
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-02-23,0.943,5.248
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-02-24,0.966,5.214
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-02-25,1.057,5.33
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-02-26,1.014,6.441
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-02-27,0.961,6.844
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-02-28,0.996,7.33
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-01,1.043,6.824
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-02,1.1,5.702
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-03,1.109,3.684
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-04,1.081,2.68
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-05,1.126,2.122
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-06,1.239,2.573
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-07,1.289,2.735
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-08,1.282,3.469
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-09,1.224,6.263
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-10,1.171,5.267
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-11,1.233,6.216
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-12,1.225,7.471
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-13,1.136,6.81
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-14,1.024,6.414
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-15,0.976,5.668
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-16,0.98,4.637
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-17,0.875,2.267
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-18,0.997,2.154
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-19,0.993,2.104
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-20,1.113,2.203
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-21,0.992,1.817
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-22,0.864,1.514
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-23,0.894,1.625
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-24,1.085,5.888
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-25,1.36,14.743
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-26,1.39,21.308
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-27,1.534,39.582
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-28,2.072,95.341
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-29,1.444,39.051
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-30,1.445,31.144
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-03-31,1.27,25.88
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-01,1.486,14.067
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-02,2.207,9.202
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-03,2.23,11.192
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-04,2.199,9.941
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-05,1.921,17.448
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-06,1.84,19.375
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-07,1.958,19.874
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-08,1.879,19.99
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-09,1.818,13.511
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-10,1.719,10.422
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-11,1.718,11.401
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-12,1.682,8.643
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-13,1.614,7.94
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-14,1.557,5.716
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-15,1.606,3.866
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-16,1.273,3.099
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-17,1.097,2.481
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-18,0.964,2.059
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-19,0.965,3.667
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-20,1.135,9.542
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-21,1.233,10.652
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-22,1.278,10.113
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-23,1.394,9.583
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-24,1.436,7.461
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-25,1.333,6.608
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-26,1.251,6.658
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-27,1.194,9.44
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-28,1.178,15.915
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-29,1.037,9.583
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-04-30,1.012,7.892
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-05-01,0.984,4.205
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-05-02,1.033,2.528
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-05-03,0.912,1.998
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-05-04,0.781,2.846
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-05-05,0.847,5.712
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-05-06,0.974,8.817
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-05-07,1.05,8.779
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-05-08,1.107,9.237
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-05-09,1.13,10.598
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-05-10,1.183,13.162
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-05-11,1.151,10.823
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,815,2017-05-12,1.141,10.045
